346238916	-3160	1.83594e-01
346238918	-3160	2.11488e-01
346238920	-3160	2.42263e-01
346238922	-3160	2.66400e-01
346238924	-3160	1.66606e-01
346238926	-3160	2.39137e-01
346238928	-3160	2.50958e-01
346238930	-3160	2.63768e-01
346238932	-3160	2.23148e-01
346238934	-3160	1.73907e-01
346238936	-3160	1.59030e-01
346238938	-3160	2.08921e-01
346238940	-3160	2.36094e-01
346238942	-3160	2.49890e-01
346238944	-3160	2.11383e-01
346238946	-3160	2.05466e-01
346238948	-3160	1.92395e-01
346238950	-3160	1.75136e-01
346238952	-3160	1.71873e-01
346238954	-3160	1.54048e-01
346238956	-3160	2.05718e-01
346238958	-3160	1.88841e-01
346238960	-3160	2.04597e-01
346238962	-3160	1.49629e-01
346238964	-3160	1.66252e-01
346238966	-3160	2.16378e-01
346238968	-3160	2.28905e-01
346238970	-3160	3.09788e-01
346238972	-3160	1.87390e-01
346238974	-3160	1.95153e-01
346238976	-3160	1.72542e-01
346238978	-3160	1.84544e-01
346238980	-3160	2.07169e-01
346238982	-3160	1.51006e-01
346238984	-3160	2.24945e-01
346238986	-3160	2.21229e-01
346238988	-3160	2.11983e-01
346238990	-3160	2.35058e-01
346238992	-3160	2.17441e-01
346238994	-3160	2.34256e-01
346238996	-3160	1.44567e-01
346238998	-3160	1.65705e-01
346239000	-3160	1.96917e-01
346239002	-3160	1.64377e-01
346239004	-3160	1.82108e-01
346239006	-3160	2.32122e-01
346239008	-3160	2.53793e-01
346239010	-3160	1.72174e-01
346239012	-3160	1.91147e-01
346239014	-3160	2.51303e-01
346239016	-3160	2.08900e-01
346239018	-3160	2.38353e-01
346239020	-3160	1.85409e-01
346239022	-3160	2.31151e-01
346239024	-3160	2.12552e-01
346239026	-3160	2.45102e-01
346239028	-3160	1.70458e-01
346239030	-3160	1.57177e-01
346239032	-3160	2.19188e-01
346239034	-3160	2.18283e-01
346239036	-3160	1.70124e-01
346239038	-3160	1.46505e-01
346239040	-3160	1.94196e-01
346239042	-3160	1.29183e-01
346239044	-3160	2.47595e-01
346239046	-3160	2.43645e-01
346239048	-3160	1.65880e-01
346239050	-3160	1.88951e-01
346239052	-3160	2.71050e-01
346239054	-3160	2.76590e-01
346239056	-3160	1.55750e-01
346239058	-3160	2.24392e-01
346239060	-3160	1.88578e-01
346239062	-3160	2.01011e-01
346239064	-3160	2.79834e-01
346239066	-3160	2.43251e-01
346239068	-3160	2.37677e-01
346239070	-3160	2.23947e-01
346239072	-3160	2.04363e-01
346239074	-3160	2.07712e-01
346239076	-3160	1.79398e-01
346239078	-3160	1.49323e-01
346239080	-3160	1.47208e-01
346239082	-3160	2.45443e-01
346239084	-3160	1.74776e-01
346239086	-3160	1.60313e-01
346239088	-3160	1.88871e-01
346239090	-3160	1.89255e-01
346239092	-3160	1.97046e-01
346239094	-3160	1.86079e-01
346239096	-3160	2.46140e-01
346239098	-3160	1.94077e-01
346239100	-3160	2.13182e-01
346239102	-3160	2.37873e-01
346239104	-3160	2.37815e-01
346239106	-3160	1.80319e-01
346239108	-3160	1.76570e-01
346239110	-3160	1.85317e-01
346239112	-3160	1.80718e-01
346239114	-3160	1.50914e-01
346239116	-3160	1.27589e-01
346239118	-3160	1.81239e-01
346239120	-3160	2.03669e-01
346239122	-3160	2.35600e-01
346239124	-3160	1.95522e-01
346239126	-3160	2.12418e-01
346239128	-3160	2.05918e-01
346239130	-3159	2.18709e-01
346239132	-3156	1.64299e-01
346239134	-3150	1.84115e-01
346239136	-3143	2.04944e-01
346239138	-3133	2.32224e-01
346239140	-3121	2.17240e-01
346239142	-3107	1.93254e-01
346239144	-3090	1.71556e-01
346239146	-3072	2.05097e-01
346239148	-3051	2.22251e-01
346239150	-3027	1.90520e-01
346239152	-3003	2.32073e-01
346239154	-2975	2.41162e-01
346239156	-2945	1.65010e-01
346239158	-2914	1.55671e-01
346239160	-2879	1.58865e-01
346239162	-2842	2.11468e-01
346239164	-2805	2.49747e-01
346239166	-2763	1.62701e-01
346239168	-2719	1.75980e-01
346239170	-2676	1.25831e-01
346239172	-2628	2.24341e-01
346239174	-2577	2.48605e-01
346239176	-2527	2.35736e-01
346239178	-2472	2.00029e-01
346239180	-2414	2.30282e-01
346239182	-2358	2.57337e-01
346239184	-2296	2.03398e-01
346239186	-2232	2.20799e-01
346239188	-2165	1.29607e-01
346239190	-2100	1.91638e-01
346239192	-2030	2.50184e-01
346239194	-1962	2.00982e-01
346239196	-1901	2.26826e-01
346239198	-1837	2.00285e-01
346239200	-1776	2.93058e-01
346239202	-1721	2.35453e-01
346239204	-1664	2.17402e-01
346239206	-1610	3.08003e-01
346239208	-1561	2.63238e-01
346239210	-1511	1.82948e-01
346239212	-1464	1.68016e-01
346239214	-1421	2.19411e-01
346239216	-1378	2.13317e-01
346239218	-1337	2.20367e-01
346239220	-1301	2.36921e-01
346239222	-1265	1.67771e-01
346239224	-1231	2.42563e-01
346239226	-1201	2.05258e-01
346239228	-1172	2.64766e-01
346239230	-1145	2.10214e-01
346239232	-1122	2.36449e-01
346239234	-1099	2.21476e-01
346239236	-1079	2.21709e-01
346239238	-1061	2.30854e-01
346239240	-1046	2.03922e-01
346239242	-1032	1.63068e-01
346239244	-1021	2.29087e-01
346239246	-1013	1.87560e-01
346239248	-1006	2.29777e-01
346239250	-1002	2.40567e-01
346239252	-1000	2.42801e-01
346239254	-1000	1.97660e-01
346239256	-1000	1.80393e-01
346239258	-1000	2.22693e-01
346239260	-1000	2.46238e-01
346239262	-1000	2.43479e-01
346239264	-1000	1.88885e-01
346239266	-1000	2.50743e-01
346239268	-1000	2.44294e-01
346239270	-1000	2.31057e-01
346239272	-1000	2.43264e-01
346239274	-1000	2.45554e-01
346239276	-1000	1.75074e-01
346239278	-1000	2.43943e-01
346239280	-1000	2.64089e-01
346239282	-1000	2.58659e-01
346239284	-1000	1.97469e-01
346239286	-1000	2.27477e-01
346239288	-1000	1.93091e-01
346239290	-1000	2.48165e-01
346239292	-1000	2.19690e-01
346239294	-1000	1.22720e-01
346239296	-1000	2.04127e-01
346239298	-1000	1.87871e-01
346239300	-1000	1.97964e-01
346239302	-1000	2.00961e-01
346239304	-1000	2.20756e-01
346239306	-1000	2.02149e-01
346239308	-1000	2.02569e-01
346239310	-1000	2.03777e-01
346239312	-1000	1.80189e-01
346239314	-1000	2.17595e-01
346239316	-1000	1.98874e-01
346239318	-1000	2.22975e-01
346239320	-1000	1.60502e-01
346239322	-1000	1.99800e-01
346239324	-1000	1.69260e-01
346239326	-1000	1.61699e-01
346239328	-1000	2.18014e-01
346239330	-1000	1.53564e-01
346239332	-1000	1.85489e-01
346239334	-1000	2.06882e-01
346239336	-1000	1.73757e-01
346239338	-1000	2.18857e-01
346239340	-1000	2.00439e-01
346239342	-1000	2.03953e-01
346239344	-1000	2.00133e-01
346239346	-1000	2.67512e-01
346239348	-1000	1.87201e-01
346239350	-1000	2.18369e-01
346239352	-1000	2.04427e-01
346239354	-1000	2.47558e-01
346239356	-1000	1.96445e-01
346239358	-1000	2.12500e-01
346239360	-1000	2.69073e-01
346239362	-1000	2.94034e-01
346239364	-1000	1.69115e-01
346239366	-1000	1.86208e-01
346239368	-1000	2.02617e-01
346239370	-1000	2.54388e-01
346239372	-1000	2.40669e-01
346239374	-1000	2.26554e-01
346239376	-1000	2.39246e-01
346239378	-1000	2.16509e-01
346239380	-1000	2.18909e-01
346239382	-1000	1.98033e-01
346239384	-1000	2.47767e-01
346239386	-1000	2.35076e-01
346239388	-1000	2.24342e-01
346239390	-1000	2.46117e-01
346239392	-1000	2.27294e-01
346239394	-1000	2.07660e-01
346239396	-1000	1.74367e-01
346239398	-1000	2.56843e-01
346239400	-1000	2.09460e-01
346239402	-1000	1.86337e-01
346239404	-1000	2.55843e-01
346239406	-1000	1.79200e-01
346239408	-1000	1.97074e-01
346239410	-1000	2.30695e-01
346239412	-1000	2.02230e-01
346239414	-1000	1.76647e-01
346239416	-1000	2.11463e-01
346239418	-1000	2.40737e-01
346239420	-1000	1.95674e-01
346239422	-1000	1.84015e-01
346239424	-1000	2.55208e-01
346239426	-1000	2.16635e-01
346239428	-1000	1.59517e-01
346239430	-1000	2.67491e-01
346239432	-1000	2.06525e-01
346239434	-1000	2.11863e-01
346239436	-1000	2.24418e-01
346239438	-1000	1.80939e-01
346239440	-1000	1.95544e-01
346239442	-1000	1.60993e-01
346239444	-1000	2.06388e-01
346239446	-1000	2.67371e-01
346239448	-1000	2.43609e-01
346239450	-1000	2.21716e-01
346239452	-1000	1.88007e-01
346239454	-1000	2.15504e-01
346239456	-1000	1.30855e-01
346239458	-1000	2.14517e-01
346239460	-1000	2.19360e-01
346239462	-1000	2.05723e-01
346239464	-1000	2.18673e-01
346239466	-1000	1.90437e-01
346239468	-1000	1.17093e-01
346239470	-1000	1.86378e-01
346239472	-1000	1.42556e-01
346239474	-1000	2.20750e-01
346239476	-1000	2.27298e-01
346239478	-1000	1.91844e-01
346239480	-1000	1.88106e-01
346239482	-1000	1.55292e-01
346239484	-1000	2.42655e-01
346239486	-1000	1.80550e-01
346239488	-1000	2.05313e-01
346239490	-1000	1.98831e-01
346239492	-1000	1.67408e-01
346239494	-1000	1.97040e-01
346239496	-1000	1.70781e-01
346239498	-1000	1.86757e-01
346239500	-1000	1.83206e-01
346239502	-1000	1.94840e-01
346239504	-1000	2.32501e-01
346239506	-1000	1.65270e-01
346239508	-1000	1.93231e-01
346239510	-1000	1.59306e-01
346239512	-1000	2.76581e-01
346239514	-1000	1.59087e-01
346239516	-1000	2.27871e-01
346239518	-1000	3.04715e-01
346239520	-1000	2.15514e-01
346239522	-1000	2.81390e-01
346239524	-1000	2.30361e-01
346239526	-1000	2.02972e-01
346239528	-1000	2.33013e-01
346239530	-1000	1.52278e-01
346239532	-1000	1.89360e-01
346239534	-1000	2.59234e-01
346239536	-1000	2.09262e-01
346239538	-1000	1.68671e-01
346239540	-1000	2.41927e-01
346239542	-1000	1.96752e-01
346239544	-1000	2.03775e-01
346239546	-1000	1.99193e-01
346239548	-1000	1.38062e-01
346239550	-1000	2.19731e-01
346239552	-1000	3.13445e-01
346239554	-1000	2.15415e-01
346239556	-1000	2.40851e-01
346239558	-1000	2.10483e-01
346239560	-1000	2.27670e-01
346239562	-1000	2.30308e-01
346239564	-1000	1.77715e-01
346239566	-1000	2.06616e-01
346239568	-1000	2.08417e-01
346239570	-1000	2.10188e-01
346239572	-1000	2.07364e-01
346239574	-1000	2.26282e-01
346239576	-1000	1.47660e-01
346239578	-1000	1.14697e-01
346239580	-1000	1.61688e-01
346239582	-1000	2.21526e-01
346239584	-1000	1.60378e-01
346239586	-1000	1.32837e-01
346239588	-1000	2.21424e-01
346239590	-1000	1.60586e-01
346239592	-1000	2.19908e-01
346239594	-1000	1.76206e-01
346239596	-1000	1.63978e-01
346239598	-1000	1.68541e-01
346239600	-1000	2.21989e-01
346239602	-1000	2.24902e-01
346239604	-1000	2.86479e-01
346239606	-1000	2.87375e-01
346239608	-1000	2.04262e-01
346239610	-1000	2.28827e-01
346239612	-1000	2.37379e-01
346239614	-1000	1.90611e-01
346239616	-1000	2.02364e-01
346239618	-1000	2.13666e-01
346239620	-1000	1.60168e-01
346239622	-1000	2.12628e-01
346239624	-1000	2.22795e-01
346239626	-1000	1.79285e-01
346239628	-1000	2.38281e-01
346239630	-1000	2.01335e-01
346239632	-1000	1.80523e-01
346239634	-1000	1.64465e-01
346239636	-1000	2.62185e-01
346239638	-1000	1.79735e-01
346239640	-1000	1.78888e-01
346239642	-1000	1.99773e-01
346239644	-1000	2.12375e-01
346239646	-1000	2.16793e-01
346239648	-1000	2.81862e-01
346239650	-1000	1.83303e-01
346239652	-1000	2.28855e-01
346239654	-1000	1.36170e-01
346239656	-1000	1.92389e-01
346239658	-1000	1.81624e-01
346239660	-1000	2.30563e-01
346239662	-1000	2.49769e-01
346239664	-1000	1.88373e-01
346239666	-1000	1.73517e-01
346239668	-1000	1.97813e-01
346239670	-1000	1.68561e-01
346239672	-1000	2.17470e-01
346239674	-1000	2.22422e-01
346239676	-1000	2.80364e-01
346239678	-1000	2.97794e-01
346239680	-1000	2.58275e-01
346239682	-1000	1.65005e-01
346239684	-1000	1.99969e-01
346239686	-1000	2.48411e-01
346239688	-1000	2.05961e-01
346239690	-1000	2.82025e-01
346239692	-1000	1.76746e-01
346239694	-1000	2.61189e-01
346239696	-1000	2.29846e-01
346239698	-1000	2.07447e-01
346239700	-1000	2.13074e-01
346239702	-1000	1.78612e-01
346239704	-1000	1.88739e-01
346239706	-1000	2.19968e-01
346239708	-1000	3.53432e-03
346239710	-1000	2.32853e-01
346239712	-1000	2.31821e-01
346239714	-1000	2.10672e-01
346239716	-1000	1.88196e-01
346239718	-1000	1.46739e-01
346239720	-1000	1.98131e-01
346239722	-1000	2.03937e-01
346239724	-1000	2.34317e-01
346239726	-1000	1.85170e-01
346239728	-1000	2.78807e-01
346239730	-1000	1.50417e-01
346239732	-1000	2.22336e-01
346239734	-1000	2.16145e-01
346239736	-1000	1.69453e-01
346239738	-1000	1.70669e-01
346239740	-1000	1.88467e-01
346239742	-1000	2.00569e-01
346239744	-1000	1.73922e-01
346239746	-1000	2.25524e-01
346239748	-1000	1.86115e-01
346239750	-1000	2.44881e-01
346239752	-1000	1.96284e-01
346239754	-1000	2.80824e-01
346239756	-1000	1.97109e-01
346239758	-1000	1.68941e-01
346239760	-1000	2.19419e-01
346239762	-1000	1.84735e-01
346239764	-1000	1.94043e-01
346239766	-1000	2.04459e-01
346239768	-1000	2.22534e-01
346239770	-1000	1.95233e-01
346239772	-1000	2.34806e-01
346239774	-1000	2.46516e-01
346239776	-1000	2.14467e-01
346239778	-1000	2.61325e-01
346239780	-1000	3.05569e-01
346239782	-1000	3.13585e-01
346239784	-1000	1.78020e-01
346239786	-1001	1.87169e-01
346239788	-1003	2.45206e-01
346239790	-1007	1.71743e-01
346239792	-1010	1.93548e-01
346239794	-1010	2.51888e-01
346239796	-1010	2.82610e-01
346239798	-1010	1.91441e-01
346239800	-1010	2.54696e-01
346239802	-1010	2.03806e-01
346239804	-1010	2.45760e-01
346239806	-1010	2.69440e-01
346239808	-1010	2.20245e-01
346239810	-1010	1.85772e-01
346239812	-1010	1.78001e-01
346239814	-1010	2.12056e-01
346239816	-1010	1.73429e-01
346239818	-1010	1.40577e-01
346239820	-1010	2.00099e-01
346239822	-1010	2.08980e-01
346239824	-1010	2.51797e-01
346239826	-1010	2.50211e-01
346239828	-1010	3.31795e-01
346239830	-1010	2.41108e-01
346239832	-1010	2.16239e-01
346239834	-1010	1.86332e-01
346239836	-1010	2.11402e-01
346239838	-1010	2.61695e-01
346239840	-1010	2.25672e-01
346239842	-1010	1.89689e-01
346239844	-1010	2.28634e-01
346239846	-1010	2.44735e-01
346239848	-1010	2.40932e-01
346239850	-1010	2.26969e-01
346239852	-1010	1.94688e-01
346239854	-1010	1.75983e-01
346239856	-1010	2.09866e-01
346239858	-1010	2.67198e-01
346239860	-1011	2.06188e-01
346239862	-1015	2.56253e-01
346239864	-1019	2.52139e-01
346239866	-1020	2.43806e-01
346239868	-1020	2.25789e-01
346239870	-1020	2.78250e-01
346239872	-1020	2.44602e-01
346239874	-1020	1.83523e-01
346239876	-1020	2.21300e-01
346239878	-1020	2.56529e-01
346239880	-1020	1.58406e-01
346239882	-1020	1.95719e-01
346239884	-1020	2.85280e-01
346239886	-1020	2.30366e-01
346239888	-1020	2.40752e-01
346239890	-1020	2.54984e-01
346239892	-1020	1.72810e-01
346239894	-1020	2.60261e-01
346239896	-1020	2.91942e-01
346239898	-1020	1.95897e-01
346239900	-1020	2.60058e-01
346239902	-1020	2.56829e-01
346239904	-1020	1.89046e-01
346239906	-1020	2.29897e-01
346239908	-1020	2.07450e-01
346239910	-1020	2.33870e-01
346239912	-1020	1.96766e-01
346239914	-1020	2.31150e-01
346239916	-1020	3.57836e-01
346239918	-1020	1.82021e-01
346239920	-1020	2.00041e-01
346239922	-1020	2.31486e-01
346239924	-1020	2.18554e-01
346239926	-1020	1.76092e-01
346239928	-1020	1.87286e-01
346239930	-1020	2.16739e-01
346239932	-1021	2.06541e-01
346239934	-1023	2.16405e-01
346239936	-1027	1.89821e-01
346239938	-1030	1.63363e-01
346239940	-1030	2.09028e-01
346239942	-1030	1.82645e-01
346239944	-1030	2.39110e-01
346239946	-1030	2.54688e-01
346239948	-1030	2.69171e-01
346239950	-1030	1.57942e-01
346239952	-1030	2.10299e-01
346239954	-1030	2.78584e-01
346239956	-1030	1.39099e-01
346239958	-1030	2.49804e-01
346239960	-1030	1.93628e-01
346239962	-1030	1.95126e-01
346239964	-1030	2.27658e-01
346239966	-1030	1.91737e-01
346239968	-1030	2.61714e-01
346239970	-1030	2.31115e-01
346239972	-1030	2.37187e-01
346239974	-1030	1.58757e-01
346239976	-1030	2.16530e-01
346239978	-1030	1.79112e-01
346239980	-1030	2.53931e-01
346239982	-1030	2.33278e-01
346239984	-1030	2.37610e-01
346239986	-1030	2.64144e-01
346239988	-1030	1.91072e-01
346239990	-1030	2.16476e-01
346239992	-1030	2.71946e-01
346239994	-1030	2.37412e-01
346239996	-1030	2.15306e-01
346239998	-1030	2.27502e-01
346240000	-1030	1.96377e-01
346240002	-1030	1.72356e-01
346240004	-1030	2.18087e-01
346240006	-1031	2.17998e-01
346240008	-1033	1.91264e-01
346240010	-1037	1.81946e-01
346240012	-1040	2.46620e-01
346240014	-1040	2.40535e-01
346240016	-1040	1.96631e-01
346240018	-1040	2.25294e-01
346240020	-1040	2.15128e-01
346240022	-1040	1.83432e-01
346240024	-1040	2.01599e-01
346240026	-1040	1.90959e-01
346240028	-1040	1.81194e-01
346240030	-1040	1.82083e-01
346240032	-1040	1.58129e-01
346240034	-1040	2.24998e-01
346240036	-1040	1.48518e-01
346240038	-1040	1.74604e-01
346240040	-1040	2.10439e-01
346240042	-1040	2.41230e-01
346240044	-1040	2.23382e-01
346240046	-1040	2.03861e-01
346240048	-1040	1.45066e-01
346240050	-1040	1.96746e-01
346240052	-1040	2.29567e-01
346240054	-1040	1.62363e-01
346240056	-1040	2.41278e-01
346240058	-1040	2.13605e-01
346240060	-1040	2.59056e-01
346240062	-1040	2.72481e-01
346240064	-1040	2.25125e-01
346240066	-1040	2.14615e-01
346240068	-1040	2.09808e-01
346240070	-1040	1.96533e-01
346240072	-1040	2.75493e-01
346240074	-1040	2.49828e-01
346240076	-1040	2.39974e-01
346240078	-1041	2.00140e-01
346240080	-1042	1.94620e-01
346240082	-1045	2.49977e-01
346240084	-1049	2.37584e-01
346240086	-1050	2.07102e-01
346240088	-1050	3.17154e-01
346240090	-1050	2.65097e-01
346240092	-1050	1.96313e-01
346240094	-1050	2.04584e-01
346240096	-1050	2.01877e-01
346240098	-1050	2.12020e-01
346240100	-1050	1.69171e-01
346240102	-1050	1.87719e-01
346240104	-1050	1.80448e-01
346240106	-1050	1.69552e-01
346240108	-1050	1.49389e-01
346240110	-1050	2.45262e-01
346240112	-1050	1.64447e-01
346240114	-1050	1.99691e-01
346240116	-1050	2.45265e-01
346240118	-1050	2.02809e-01
346240120	-1050	1.91389e-01
346240122	-1050	1.73717e-01
346240124	-1050	2.39301e-01
346240126	-1050	2.15653e-01
346240128	-1050	1.76310e-01
346240130	-1050	1.46214e-01
346240132	-1050	2.12070e-01
346240134	-1050	2.57273e-01
346240136	-1050	2.04250e-01
346240138	-1050	1.97724e-01
346240140	-1050	2.51615e-01
346240142	-1050	2.48791e-01
346240144	-1050	2.41345e-01
346240146	-1050	2.87669e-01
346240148	-1050	2.49882e-01
346240150	-1050	2.03865e-01
346240152	-1051	2.72413e-01
346240154	-1053	2.34730e-01
346240156	-1056	2.05564e-01
346240158	-1060	1.90449e-01
346240160	-1060	2.41879e-01
346240162	-1060	2.74283e-01
346240164	-1060	1.85360e-01
346240166	-1060	2.02304e-01
346240168	-1060	2.29791e-01
346240170	-1060	1.48049e-01
346240172	-1060	1.96978e-01
346240174	-1060	1.81082e-01
346240176	-1060	1.67508e-01
346240178	-1060	2.17698e-01
346240180	-1060	2.14969e-01
346240182	-1060	2.12050e-01
346240184	-1060	1.87476e-01
346240186	-1060	2.52806e-01
346240188	-1060	2.20867e-01
346240190	-1060	2.63647e-01
346240192	-1060	2.02741e-01
346240194	-1060	1.84109e-01
346240196	-1060	2.34555e-01
346240198	-1060	1.72192e-01
346240200	-1060	1.65160e-01
346240202	-1060	2.02709e-01
346240204	-1060	2.28870e-01
346240206	-1060	2.69233e-01
346240208	-1060	2.12121e-01
346240210	-1060	2.34204e-01
346240212	-1060	1.96200e-01
346240214	-1060	8.08611e-02
346240216	-1060	2.03902e-01
346240218	-1060	1.97604e-01
346240220	-1060	1.67706e-01
346240222	-1060	2.29146e-01
346240224	-1060	2.57350e-01
346240226	-1061	2.23902e-01
346240228	-1064	2.52244e-01
346240230	-1068	2.55300e-01
346240232	-1070	2.35510e-01
346240234	-1070	2.27045e-01
346240236	-1070	3.09407e-01
346240238	-1070	2.10806e-01
346240240	-1070	1.94998e-01
346240242	-1070	1.74380e-01
346240244	-1070	1.70092e-01
346240246	-1070	1.67375e-01
346240248	-1070	2.51963e-01
346240250	-1070	2.08868e-01
346240252	-1070	2.78441e-01
346240254	-1070	2.03114e-01
346240256	-1070	1.60257e-01
346240258	-1070	2.25660e-01
346240260	-1070	1.91450e-01
346240262	-1070	2.06177e-01
346240264	-1070	1.67367e-01
346240266	-1070	2.18782e-01
346240268	-1070	2.03359e-01
346240270	-1070	2.12052e-01
346240272	-1070	2.23160e-01
346240274	-1070	1.73646e-01
346240276	-1070	1.90638e-01
346240278	-1070	1.97563e-01
346240280	-1070	1.80021e-01
346240282	-1070	2.08441e-01
346240284	-1070	2.62482e-01
346240286	-1070	2.31171e-01
346240288	-1070	2.57307e-01
346240290	-1070	2.07268e-01
346240292	-1070	2.05751e-01
346240294	-1070	2.05011e-01
346240296	-1070	2.36054e-01
346240298	-1071	1.64546e-01
346240300	-1072	2.34348e-01
346240302	-1076	1.11285e-01
346240304	-1080	2.31434e-01
346240306	-1080	2.32328e-01
346240308	-1080	2.46668e-01
346240310	-1080	2.29501e-01
346240312	-1080	2.31087e-01
346240314	-1080	1.61364e-01
